student_id,student_name,year,batch,branch,cgpa,placement_status,is_placed,company,placed_type,ppc_verification,package_lpa
1205,Student 1205,2024,2024-7835,ECE,8.95,Shortlisted,0,,,Not Verified,0.0
1206,Student 1206,2024,2024-7861,CSE,8.16,In Process,0,,,Not Verified,0.0
1207,Student 1207,2024,2024-7763,ME,8.41,Rejected,0,,,Pending,0.0
1208,Student 1208,2024,2024-7609,ECE,9.35,Selected,1,Deloitte,BP Placed,Verified,9.0
1209,Student 1209,2024,2024-7885,ECE,7.81,In Process,0,,,Pending,0.0
1210,Student 1210,2024,2024-7878,ME,7.81,Selected,1,Deloitte,T&P Placed,Verified,28.2
1211,Student 1211,2024,2024-7721,CE,6.5,Selected,1,Accenture,Off Campus Placed,Not Verified,28.5
1212,Student 1212,2024,2024-7716,CE,6.95,Selected,1,Databricks,BP Placed,Pending,9.0
1213,Student 1213,2024,2024-7826,ECE,8.63,Rejected,0,,,Not Verified,0.0
1214,Student 1214,2024,2024-7813,ME,6.86,Selected,1,Google,BP Placed,Verified,8.2
1215,Student 1215,2024,2024-7889,EE,6.53,Selected,1,Infosys,BP Placed,Pending,24.0
1216,Student 1216,2024,2024-7813,CE,8.02,Selected,1,Infosys,Off Campus Placed,Not Verified,15.5
1217,Student 1217,2024,2024-7688,EE,5.86,Rejected,0,,,Not Verified,0.0
1218,Student 1218,2024,2024-7726,ECE,7.92,Selected,1,Wipro,BP Placed,Pending,9.0
1219,Student 1219,2024,2024-7829,ECE,6.44,Selected,1,Databricks,Off Campus Placed,Not Verified,9.0
1220,Student 1220,2024,2024-7815,ECE,8.03,Rejected,0,,,Verified,0.0
1221,Student 1221,2024,2024-7712,ECE,8.95,Rejected,0,,,Not Verified,0.0
1222,Student 1222,2024,2024-7669,ME,6.57,Selected,1,Google,Self Placed,Not Verified,18.0
1223,Student 1223,2024,2024-7879,ME,8.12,Selected,1,Infosys,Self Placed,Verified,8.0
1224,Student 1224,2024,2024-7838,CE,7.9,Interview,0,,,Verified,0.0
1225,Student 1225,2024,2024-7738,CE,7.76,Rejected,0,,,Not Verified,0.0
1226,Student 1226,2024,2024-7742,ECE,8.07,Selected,1,Databricks,Off Campus Placed,Verified,12.0
1227,Student 1227,2024,2024-7606,EE,7.19,Rejected,0,,,Not Verified,0.0
1228,Student 1228,2024,2024-7743,ECE,8.01,Selected,1,Google,Off Campus Placed,Verified,12.0
1229,Student 1229,2024,2024-7738,CE,7.7,Selected,1,Deloitte,T&P Placed,Not Verified,15.0
1230,Student 1230,2024,2024-7610,CE,6.71,Selected,1,Capgemini,T&P Placed,Not Verified,10.0
1231,Student 1231,2024,2024-7702,EE,8.16,In Process,0,,,Not Verified,0.0
1232,Student 1232,2024,2024-7733,CE,7.07,Interview,0,,,Not Verified,0.0
1233,Student 1233,2024,2024-7756,ECE,6.66,Rejected,0,,,Not Verified,0.0
1234,Student 1234,2024,2024-7885,CE,7.82,Selected,1,TCS,Self Placed,Not Verified,20.0
1235,Student 1235,2024,2024-7672,CE,7.12,Rejected,0,,,Not Joined,0.0
1236,Student 1236,2024,2024-7752,ECE,7.27,Selected,1,Wipro,Self Placed,Not Joined,28.2
1237,Student 1237,2024,2024-7840,ECE,7.94,Rejected,0,,,Pending,0.0
1238,Student 1238,2024,2024-7797,EE,8.15,Selected,1,Siemens,T&P Placed,Verified,10.0
1239,Student 1239,2024,2024-7642,ECE,9.02,Selected,1,Accenture,BP Placed,Pending,15.0
1240,Student 1240,2024,2024-7851,ECE,6.47,Shortlisted,0,,,Pending,0.0
1241,Student 1241,2024,2024-7861,CE,5.72,Selected,1,Databricks,T&P Placed,Verified,24.2
1242,Student 1242,2024,2024-7730,CSE,7.93,Rejected,0,,,Not Joined,0.0
1243,Student 1243,2024,2024-7752,CE,8.0,Selected,1,Amazon,Self Placed,Not Verified,20.0
1244,Student 1244,2024,2024-7638,ECE,7.69,Shortlisted,0,,,Verified,0.0
1245,Student 1245,2024,2024-7608,ECE,9.86,In Process,0,,,Pending,0.0
1246,Student 1246,2024,2024-7848,CSE,7.59,Selected,1,Databricks,BP Placed,Verified,24.2
1247,Student 1247,2024,2024-7729,CSE,7.07,Shortlisted,0,,,Not Verified,0.0
1248,Student 1248,2024,2024-7811,CE,8.33,Selected,1,Deloitte,Off Campus Placed,Not Joined,8.0
1249,Student 1249,2024,2024-7677,ECE,10.0,Selected,1,Infosys,Off Campus Placed,Verified,12.5
1250,Student 1250,2024,2024-7619,CE,7.88,In Process,0,,,Not Verified,0.0
1251,Student 1251,2024,2024-7854,CE,8.68,Selected,1,Microsoft,T&P Placed,Verified,8.0
1252,Student 1252,2024,2024-7846,ME,8.28,Selected,1,Wipro,Self Placed,Verified,6.2
1253,Student 1253,2024,2024-7806,CE,7.04,Shortlisted,0,,,Not Joined,0.0
1254,Student 1254,2024,2024-7804,EE,6.9,Selected,1,Wipro,Self Placed,Verified,10.0
1255,Student 1255,2024,2024-7679,ME,8.69,In Process,0,,,Verified,0.0
1256,Student 1256,2024,2024-7881,EE,6.8,Selected,1,Databricks,Off Campus Placed,Verified,15.2
1257,Student 1257,2024,2024-7649,ME,7.65,Selected,1,Capgemini,Off Campus Placed,Pending,7.0
1258,Student 1258,2024,2024-7661,ECE,8.55,Rejected,0,,,Pending,0.0
1259,Student 1259,2024,2024-7609,CSE,8.11,Interview,0,,,Not Verified,0.0
1260,Student 1260,2024,2024-7655,ECE,7.64,Selected,1,NVIDIA,T&P Placed,Pending,8.0
1261,Student 1261,2024,2024-7741,ME,7.99,Interview,0,,,Not Verified,0.0
1262,Student 1262,2024,2024-7709,CE,7.92,Rejected,0,,,Not Verified,0.0
1263,Student 1263,2024,2024-7744,CSE,7.68,Rejected,0,,,Not Verified,0.0
1264,Student 1264,2024,2024-7731,CSE,8.11,Rejected,0,,,Not Verified,0.0
1265,Student 1265,2024,2024-7819,ME,7.09,In Process,0,,,Not Verified,0.0
1266,Student 1266,2024,2024-7711,ECE,6.54,Selected,1,Deloitte,T&P Placed,Verified,20.0
1267,Student 1267,2024,2024-7615,ME,6.8,Shortlisted,0,,,Not Verified,0.0
1268,Student 1268,2024,2024-7718,CE,7.48,In Process,0,,,Not Verified,0.0
1269,Student 1269,2024,2024-7767,ECE,7.13,Selected,1,Amazon,Self Placed,Pending,6.5
1270,Student 1270,2024,2024-7835,CE,8.65,In Process,0,,,Not Verified,0.0
1271,Student 1271,2024,2024-7648,ECE,6.4,Rejected,0,,,Not Verified,0.0
1272,Student 1272,2024,2024-7704,EE,7.16,Selected,1,Capgemini,BP Placed,Verified,24.0
1273,Student 1273,2024,2024-7808,ECE,7.01,Selected,1,TCS,T&P Placed,Pending,28.2
1274,Student 1274,2024,2024-7857,ECE,5.82,Selected,1,NVIDIA,Off Campus Placed,Verified,9.2
1275,Student 1275,2024,2024-7828,EE,8.36,Selected,1,Databricks,Self Placed,Verified,6.0
1276,Student 1276,2024,2024-7758,CSE,8.76,Selected,1,Databricks,Self Placed,Verified,10.2
1277,Student 1277,2024,2024-7733,CSE,9.21,Selected,1,Siemens,Self Placed,Verified,8.0
1278,Student 1278,2024,2024-7774,ECE,7.42,In Process,0,,,Pending,0.0
1279,Student 1279,2024,2024-7857,EE,7.7,Selected,1,Wipro,Off Campus Placed,Verified,8.2
1280,Student 1280,2024,2024-7739,ECE,6.06,Rejected,0,,,Not Joined,0.0
1281,Student 1281,2024,2024-7705,ECE,6.59,Rejected,0,,,Pending,0.0
1282,Student 1282,2024,2024-7731,EE,8.73,Shortlisted,0,,,Pending,0.0
1283,Student 1283,2024,2024-7711,CSE,6.86,In Process,0,,,Not Verified,0.0
1284,Student 1284,2024,2024-7804,EE,8.6,Shortlisted,0,,,Not Joined,0.0
1285,Student 1285,2024,2024-7826,CE,6.19,Shortlisted,0,,,Not Verified,0.0
1286,Student 1286,2024,2024-7787,ME,7.35,Rejected,0,,,Not Verified,0.0
1287,Student 1287,2024,2024-7703,EE,8.65,Rejected,0,,,Pending,0.0
1288,Student 1288,2024,2024-7780,CSE,9.11,Rejected,0,,,Pending,0.0
1289,Student 1289,2024,2024-7805,CE,9.32,In Process,0,,,Pending,0.0
1290,Student 1290,2024,2024-7616,CSE,7.19,In Process,0,,,Pending,0.0
1291,Student 1291,2024,2024-7623,CE,6.93,Rejected,0,,,Not Verified,0.0
1292,Student 1292,2024,2024-7788,CE,7.74,Rejected,0,,,Pending,0.0
1293,Student 1293,2024,2024-7675,EE,8.23,Selected,1,Deloitte,Self Placed,Verified,18.2
1294,Student 1294,2024,2024-7639,CSE,8.04,In Process,0,,,Not Verified,0.0
1295,Student 1295,2024,2024-7874,CSE,8.12,Rejected,0,,,Not Verified,0.0
1296,Student 1296,2024,2024-7784,CE,9.16,Rejected,0,,,Pending,0.0
1297,Student 1297,2024,2024-7689,EE,6.85,Selected,1,Infosys,Self Placed,Verified,12.0
1298,Student 1298,2024,2024-7728,CSE,8.43,Selected,1,Amazon,T&P Placed,Verified,20.2
1299,Student 1299,2024,2024-7664,EE,8.98,Selected,1,Infosys,Off Campus Placed,Verified,28.5
1300,Student 1300,2024,2024-7726,CE,7.38,In Process,0,,,Not Verified,0.0
1301,Student 1301,2024,2024-7605,ECE,9.62,Selected,1,Capgemini,Off Campus Placed,Verified,15.2
1302,Student 1302,2024,2024-7824,ME,9.71,In Process,0,,,Not Verified,0.0
1303,Student 1303,2024,2024-7745,CE,7.69,Interview,0,,,Not Verified,0.0
1304,Student 1304,2024,2024-7626,CE,8.07,Selected,1,Deloitte,BP Placed,Not Joined,15.2
1305,Student 1305,2024,2024-7724,ME,8.71,Rejected,0,,,Not Verified,0.0
1306,Student 1306,2024,2024-7636,CE,7.18,Interview,0,,,Pending,0.0
1307,Student 1307,2024,2024-7858,ME,8.04,Shortlisted,0,,,Pending,0.0
1308,Student 1308,2024,2024-7869,ME,8.29,Selected,1,Deloitte,Self Placed,Pending,6.0
1309,Student 1309,2024,2024-7692,CSE,7.64,Selected,1,Deloitte,T&P Placed,Verified,10.5
1310,Student 1310,2024,2024-7720,EE,8.28,Selected,1,TCS,Off Campus Placed,Verified,15.2
1311,Student 1311,2024,2024-7724,ECE,8.51,In Process,0,,,Not Joined,0.0
1312,Student 1312,2024,2024-7750,CSE,7.03,Selected,1,Amazon,Self Placed,Verified,18.5
1313,Student 1313,2024,2024-7855,EE,6.64,Selected,1,Wipro,BP Placed,Verified,28.5
1314,Student 1314,2024,2024-7655,ME,9.14,In Process,0,,,Pending,0.0
1315,Student 1315,2024,2024-7830,EE,7.59,Selected,1,Deloitte,Self Placed,Pending,9.2
1316,Student 1316,2024,2024-7691,ECE,7.04,Rejected,0,,,Not Verified,0.0
1317,Student 1317,2024,2024-7868,ECE,6.94,Rejected,0,,,Not Verified,0.0
1318,Student 1318,2024,2024-7820,ME,8.42,Rejected,0,,,Not Verified,0.0
1319,Student 1319,2024,2024-7857,ME,7.69,Selected,1,Amazon,Self Placed,Verified,6.5
1320,Student 1320,2024,2024-7769,CSE,9.32,Selected,1,Databricks,T&P Placed,Verified,6.2
1321,Student 1321,2024,2024-7699,EE,8.36,Rejected,0,,,Not Verified,0.0
1322,Student 1322,2024,2024-7625,CSE,6.93,Selected,1,Wipro,T&P Placed,Not Verified,10.0
1323,Student 1323,2024,2024-7608,EE,8.07,Selected,1,Capgemini,T&P Placed,Not Verified,6.0
1324,Student 1324,2024,2024-7799,CE,7.65,Selected,1,Infosys,Off Campus Placed,Not Verified,8.0
1325,Student 1325,2024,2024-7887,ECE,8.24,Shortlisted,0,,,Not Verified,0.0
1326,Student 1326,2024,2024-7882,CSE,7.83,Selected,1,Siemens,Self Placed,Verified,29.0
1327,Student 1327,2024,2024-7754,CE,7.4,Selected,1,Infosys,Self Placed,Pending,7.2
1328,Student 1328,2024,2024-7844,CSE,9.39,Rejected,0,,,Verified,0.0
1329,Student 1329,2024,2024-7622,ECE,7.18,Shortlisted,0,,,Pending,0.0
1330,Student 1330,2024,2024-7679,EE,7.1,Selected,1,Capgemini,BP Placed,Verified,20.2
1331,Student 1331,2024,2024-7819,EE,7.19,In Process,0,,,Not Verified,0.0
1332,Student 1332,2024,2024-7634,CSE,6.47,In Process,0,,,Not Joined,0.0
1333,Student 1333,2024,2024-7664,CE,7.8,Rejected,0,,,Not Verified,0.0
1334,Student 1334,2024,2024-7868,EE,9.19,Selected,1,Google,Self Placed,Verified,9.0
1335,Student 1335,2024,2024-7872,CSE,7.43,Rejected,0,,,Pending,0.0
1336,Student 1336,2024,2024-7721,CSE,9.42,Selected,1,Capgemini,T&P Placed,Verified,8.0
1337,Student 1337,2024,2024-7818,EE,7.96,Rejected,0,,,Not Verified,0.0
1338,Student 1338,2024,2024-7725,CE,6.23,Selected,1,Deloitte,BP Placed,Verified,9.0
1339,Student 1339,2024,2024-7820,ME,8.05,In Process,0,,,Not Verified,0.0
1340,Student 1340,2024,2024-7789,CE,8.34,Selected,1,Databricks,Self Placed,Verified,11.0
1341,Student 1341,2024,2024-7625,ME,7.62,Rejected,0,,,Not Verified,0.0
1342,Student 1342,2024,2024-7747,CSE,8.81,Rejected,0,,,Not Verified,0.0
1343,Student 1343,2024,2024-7646,EE,8.58,Selected,1,Capgemini,Self Placed,Verified,18.0
1344,Student 1344,2024,2024-7600,ME,7.06,Interview,0,,,Pending,0.0
1345,Student 1345,2024,2024-7772,ECE,7.35,Selected,1,NVIDIA,Self Placed,Verified,20.0
1346,Student 1346,2024,2024-7839,CE,7.77,In Process,0,,,Pending,0.0
1347,Student 1347,2024,2024-7826,CSE,7.3,Selected,1,Infosys,Self Placed,Pending,7.0
1348,Student 1348,2024,2024-7776,ECE,7.39,Selected,1,Wipro,T&P Placed,Not Joined,20.2
1349,Student 1349,2024,2024-7641,ME,7.67,Selected,1,Deloitte,Self Placed,Pending,9.5
1350,Student 1350,2024,2024-7841,EE,7.55,Selected,1,TCS,T&P Placed,Pending,29.0
1351,Student 1351,2024,2024-7642,ME,10.0,Shortlisted,0,,,Not Joined,0.0
1352,Student 1352,2024,2024-7659,ME,7.82,Selected,1,Capgemini,Self Placed,Verified,12.0
1353,Student 1353,2024,2024-7625,ECE,7.5,Rejected,0,,,Not Verified,0.0
1354,Student 1354,2024,2024-7622,CSE,7.79,Selected,1,Capgemini,BP Placed,Pending,12.2
1355,Student 1355,2024,2024-7666,CSE,7.83,Selected,1,Wipro,Off Campus Placed,Pending,10.0
1356,Student 1356,2024,2024-7827,CSE,7.45,Selected,1,Amazon,Off Campus Placed,Verified,6.0
1357,Student 1357,2024,2024-7755,ME,9.17,Selected,1,Microsoft,BP Placed,Not Verified,25.0
1358,Student 1358,2024,2024-7825,CE,8.9,Interview,0,,,Pending,0.0
1359,Student 1359,2024,2024-7886,ECE,7.34,Selected,1,Microsoft,BP Placed,Verified,15.0
1360,Student 1360,2024,2024-7782,ECE,8.1,Interview,0,,,Not Verified,0.0
1361,Student 1361,2024,2024-7865,ME,7.85,Interview,0,,,Pending,0.0
1362,Student 1362,2024,2024-7652,ECE,8.14,Rejected,0,,,Not Verified,0.0
1363,Student 1363,2024,2024-7691,CE,8.37,In Process,0,,,Verified,0.0
1364,Student 1364,2024,2024-7786,ME,7.46,Shortlisted,0,,,Not Verified,0.0
1365,Student 1365,2024,2024-7622,CSE,5.0,In Process,0,,,Not Verified,0.0
1366,Student 1366,2024,2024-7897,CE,8.91,Rejected,0,,,Not Joined,0.0
1367,Student 1367,2024,2024-7830,EE,6.91,Shortlisted,0,,,Verified,0.0
1368,Student 1368,2024,2024-7766,CSE,8.68,Selected,1,TCS,Off Campus Placed,Verified,9.0
1369,Student 1369,2024,2024-7838,CE,5.77,Selected,1,Infosys,T&P Placed,Not Joined,28.2
1370,Student 1370,2024,2024-7731,EE,8.49,In Process,0,,,Not Verified,0.0
1371,Student 1371,2024,2024-7679,ECE,7.8,In Process,0,,,Pending,0.0
1372,Student 1372,2024,2024-7843,ME,7.2,Interview,0,,,Not Verified,0.0
1373,Student 1373,2024,2024-7611,ECE,8.7,Selected,1,Google,BP Placed,Pending,6.0
1374,Student 1374,2024,2024-7866,ECE,8.11,Rejected,0,,,Pending,0.0
1375,Student 1375,2024,2024-7735,EE,7.23,Rejected,0,,,Not Verified,0.0
1376,Student 1376,2024,2024-7844,CE,8.48,Interview,0,,,Not Verified,0.0
1377,Student 1377,2024,2024-7718,CSE,7.79,Selected,1,Accenture,BP Placed,Not Verified,18.0
1378,Student 1378,2024,2024-7636,CSE,5.39,Rejected,0,,,Not Joined,0.0
1379,Student 1379,2024,2024-7773,EE,8.91,Rejected,0,,,Not Verified,0.0
1380,Student 1380,2024,2024-7729,EE,7.4,Rejected,0,,,Not Verified,0.0
1381,Student 1381,2024,2024-7706,EE,9.12,Selected,1,Deloitte,Off Campus Placed,Verified,6.0
1382,Student 1382,2024,2024-7708,ME,7.13,Interview,0,,,Not Joined,0.0
1383,Student 1383,2024,2024-7745,CSE,7.21,Rejected,0,,,Verified,0.0
1384,Student 1384,2024,2024-7820,EE,7.42,In Process,0,,,Verified,0.0
1385,Student 1385,2024,2024-7712,ME,6.91,In Process,0,,,Not Verified,0.0
1386,Student 1386,2024,2024-7897,ME,6.21,Rejected,0,,,Not Verified,0.0
1387,Student 1387,2024,2024-7661,CE,6.36,Rejected,0,,,Not Joined,0.0
1388,Student 1388,2024,2024-7616,ME,6.78,Selected,1,Amazon,Off Campus Placed,Verified,7.5
1389,Student 1389,2024,2024-7635,EE,10.0,In Process,0,,,Pending,0.0
1390,Student 1390,2024,2024-7781,EE,6.82,Shortlisted,0,,,Not Verified,0.0
1391,Student 1391,2024,2024-7807,CE,9.98,Shortlisted,0,,,Pending,0.0
1392,Student 1392,2024,2024-7645,ECE,7.43,Interview,0,,,Pending,0.0
1393,Student 1393,2024,2024-7626,ECE,6.25,In Process,0,,,Pending,0.0
1394,Student 1394,2024,2024-7857,CE,7.9,Selected,1,Amazon,BP Placed,Verified,7.0
1395,Student 1395,2024,2024-7690,EE,8.57,Selected,1,Amazon,T&P Placed,Not Verified,24.5
1396,Student 1396,2024,2024-7662,ME,9.37,Rejected,0,,,Not Verified,0.0
1397,Student 1397,2024,2024-7866,ECE,7.2,In Process,0,,,Pending,0.0
1398,Student 1398,2024,2024-7690,ME,7.88,Interview,0,,,Not Verified,0.0
1399,Student 1399,2024,2024-7803,EE,7.66,Rejected,0,,,Not Verified,0.0
1400,Student 1400,2024,2024-7685,CE,8.85,Selected,1,Deloitte,Off Campus Placed,Pending,6.0
1401,Student 1401,2024,2024-7888,CE,7.15,In Process,0,,,Pending,0.0
1402,Student 1402,2024,2024-7736,ME,5.48,Interview,0,,,Pending,0.0
1403,Student 1403,2024,2024-7623,ME,5.44,Selected,1,Wipro,Off Campus Placed,Not Verified,7.0
1404,Student 1404,2024,2024-7657,ECE,6.89,In Process,0,,,Pending,0.0
1405,Student 1405,2024,2024-7617,ECE,7.47,In Process,0,,,Not Verified,0.0
1406,Student 1406,2024,2024-7618,ME,7.63,Rejected,0,,,Not Verified,0.0
1407,Student 1407,2024,2024-7774,CSE,8.44,Shortlisted,0,,,Not Verified,0.0
1408,Student 1408,2024,2024-7734,ECE,6.21,Rejected,0,,,Not Verified,0.0
1409,Student 1409,2024,2024-7675,ECE,9.17,Selected,1,Siemens,Off Campus Placed,Pending,6.2
1410,Student 1410,2024,2024-7659,EE,8.74,Shortlisted,0,,,Not Verified,0.0
1411,Student 1411,2024,2024-7702,CE,7.62,Selected,1,Siemens,Self Placed,Not Verified,12.0
1412,Student 1412,2024,2024-7662,EE,6.05,Interview,0,,,Pending,0.0
1413,Student 1413,2024,2024-7755,EE,7.35,In Process,0,,,Pending,0.0
1414,Student 1414,2024,2024-7801,CSE,7.46,Interview,0,,,Pending,0.0
1415,Student 1415,2024,2024-7889,ECE,9.5,Interview,0,,,Not Verified,0.0
1416,Student 1416,2024,2024-7857,ME,9.58,Rejected,0,,,Not Joined,0.0
1417,Student 1417,2024,2024-7690,CSE,8.9,Interview,0,,,Not Verified,0.0
1418,Student 1418,2024,2024-7765,EE,6.97,Rejected,0,,,Not Verified,0.0
1419,Student 1419,2024,2024-7680,ME,7.17,Shortlisted,0,,,Pending,0.0
1420,Student 1420,2024,2024-7752,ME,6.79,Selected,1,Accenture,Self Placed,Verified,8.2
1421,Student 1421,2024,2024-7892,CSE,8.88,Rejected,0,,,Not Joined,0.0
1422,Student 1422,2024,2024-7627,CSE,8.78,Selected,1,Siemens,Self Placed,Verified,18.0
1423,Student 1423,2024,2024-7622,ECE,8.58,Rejected,0,,,Pending,0.0
1424,Student 1424,2024,2024-7681,ECE,8.22,In Process,0,,,Pending,0.0
1425,Student 1425,2024,2024-7653,ECE,8.45,In Process,0,,,Pending,0.0
1426,Student 1426,2024,2024-7857,EE,6.81,Selected,1,NVIDIA,Self Placed,Verified,7.0
1427,Student 1427,2024,2024-7851,ECE,8.16,Rejected,0,,,Not Verified,0.0
1428,Student 1428,2024,2024-7859,CSE,7.8,Shortlisted,0,,,Not Verified,0.0
1429,Student 1429,2024,2024-7898,ME,9.43,In Process,0,,,Not Verified,0.0
1430,Student 1430,2024,2024-7670,CSE,7.54,Rejected,0,,,Not Verified,0.0
1431,Student 1431,2024,2024-7721,CSE,6.75,Rejected,0,,,Not Joined,0.0
1432,Student 1432,2024,2024-7773,CSE,8.15,Interview,0,,,Not Joined,0.0
1433,Student 1433,2024,2024-7600,CSE,7.45,Rejected,0,,,Verified,0.0
1434,Student 1434,2024,2024-7606,ME,8.5,Shortlisted,0,,,Not Verified,0.0
1435,Student 1435,2024,2024-7759,ME,8.21,Selected,1,Capgemini,BP Placed,Verified,19.0
1436,Student 1436,2024,2024-7855,CSE,6.15,Selected,1,Google,BP Placed,Not Verified,9.0
1437,Student 1437,2024,2024-7613,ECE,6.96,Selected,1,NVIDIA,BP Placed,Verified,9.0
1438,Student 1438,2024,2024-7815,CE,8.68,Selected,1,Databricks,Self Placed,Pending,15.0
1439,Student 1439,2024,2024-7816,ME,5.86,Rejected,0,,,Verified,0.0
1440,Student 1440,2024,2024-7802,CSE,8.15,Shortlisted,0,,,Not Verified,0.0
1441,Student 1441,2024,2024-7850,CSE,6.9,Rejected,0,,,Not Verified,0.0
1442,Student 1442,2024,2024-7765,ECE,7.73,Selected,1,Accenture,T&P Placed,Verified,8.5
1443,Student 1443,2024,2024-7822,EE,8.15,Rejected,0,,,Not Verified,0.0
1444,Student 1444,2024,2024-7643,ME,7.72,In Process,0,,,Verified,0.0
1445,Student 1445,2024,2024-7640,ECE,7.35,Shortlisted,0,,,Pending,0.0
1446,Student 1446,2024,2024-7863,EE,5.87,Selected,1,Accenture,Off Campus Placed,Verified,7.0
1447,Student 1447,2024,2024-7695,ECE,8.2,Selected,1,Wipro,Self Placed,Not Verified,12.0
1448,Student 1448,2024,2024-7744,CSE,8.59,Interview,0,,,Pending,0.0
1449,Student 1449,2024,2024-7819,CE,8.26,Selected,1,Wipro,Self Placed,Verified,12.0
1450,Student 1450,2024,2024-7805,CSE,7.93,Selected,1,Siemens,Self Placed,Pending,10.0
1451,Student 1451,2024,2024-7741,ECE,7.55,Rejected,0,,,Not Verified,0.0
1452,Student 1452,2024,2024-7786,CSE,6.08,Rejected,0,,,Not Verified,0.0
1453,Student 1453,2024,2024-7779,EE,7.5,Interview,0,,,Not Verified,0.0
1454,Student 1454,2024,2024-7674,ECE,7.45,Selected,1,NVIDIA,T&P Placed,Verified,12.5
1455,Student 1455,2024,2024-7832,ME,8.52,In Process,0,,,Not Verified,0.0
1456,Student 1456,2024,2024-7637,ME,8.07,In Process,0,,,Not Verified,0.0
1457,Student 1457,2024,2024-7655,ECE,9.59,Rejected,0,,,Not Verified,0.0
1458,Student 1458,2024,2024-7754,ECE,8.64,Shortlisted,0,,,Verified,0.0
1459,Student 1459,2024,2024-7703,CSE,9.41,Selected,1,Capgemini,Self Placed,Verified,20.0
1460,Student 1460,2024,2024-7686,CSE,5.11,Selected,1,Wipro,Self Placed,Verified,12.2
1461,Student 1461,2024,2024-7881,ME,9.49,Shortlisted,0,,,Verified,0.0
1462,Student 1462,2024,2024-7622,ECE,7.75,Rejected,0,,,Not Verified,0.0
1463,Student 1463,2024,2024-7751,ECE,7.65,Rejected,0,,,Not Verified,0.0
1464,Student 1464,2024,2024-7889,ECE,8.7,Selected,1,Siemens,BP Placed,Verified,7.2
1465,Student 1465,2024,2024-7719,CSE,7.41,In Process,0,,,Not Verified,0.0
1466,Student 1466,2024,2024-7715,CSE,7.78,Selected,1,Capgemini,BP Placed,Verified,9.5
1467,Student 1467,2024,2024-7857,CSE,7.9,Selected,1,Siemens,BP Placed,Verified,10.5
1468,Student 1468,2024,2024-7826,CE,7.82,Selected,1,Google,BP Placed,Verified,10.5
1469,Student 1469,2024,2024-7803,CSE,7.41,In Process,0,,,Not Joined,0.0
1470,Student 1470,2024,2024-7700,CSE,6.42,Rejected,0,,,Not Joined,0.0
1471,Student 1471,2024,2024-7694,CSE,6.07,Selected,1,Amazon,BP Placed,Verified,7.2
1472,Student 1472,2024,2024-7728,CE,7.95,Selected,1,NVIDIA,Self Placed,Verified,8.0
1473,Student 1473,2024,2024-7862,ME,7.07,Selected,1,TCS,T&P Placed,Verified,8.2
1474,Student 1474,2024,2024-7694,CE,8.17,Rejected,0,,,Not Verified,0.0
1475,Student 1475,2024,2024-7684,EE,6.8,Shortlisted,0,,,Not Verified,0.0
1476,Student 1476,2024,2024-7851,CSE,8.03,Selected,1,Infosys,BP Placed,Verified,8.2
1477,Student 1477,2024,2024-7669,ECE,7.35,Selected,1,NVIDIA,Self Placed,Verified,10.5
1478,Student 1478,2024,2024-7873,EE,8.28,Rejected,0,,,Not Joined,0.0
1479,Student 1479,2024,2024-7667,CE,7.36,Shortlisted,0,,,Pending,0.0
1480,Student 1480,2024,2024-7644,CE,9.11,In Process,0,,,Verified,0.0
1481,Student 1481,2024,2024-7632,CE,6.62,Selected,1,Siemens,Off Campus Placed,Verified,28.5
1482,Student 1482,2024,2024-7627,ME,7.11,Selected,1,TCS,Self Placed,Not Joined,7.0
1483,Student 1483,2024,2024-7754,ME,7.6,Interview,0,,,Not Verified,0.0
1484,Student 1484,2024,2024-7626,CE,7.04,Selected,1,NVIDIA,T&P Placed,Not Verified,20.0
1485,Student 1485,2024,2024-7848,ME,6.49,Rejected,0,,,Pending,0.0
1486,Student 1486,2024,2024-7890,CSE,8.45,In Process,0,,,Pending,0.0
1487,Student 1487,2024,2024-7646,ECE,8.47,Selected,1,Microsoft,BP Placed,Not Verified,15.0
1488,Student 1488,2024,2024-7858,CE,7.85,Rejected,0,,,Not Verified,0.0
1489,Student 1489,2024,2024-7806,ECE,7.17,Shortlisted,0,,,Not Verified,0.0
1490,Student 1490,2024,2024-7622,EE,5.83,Selected,1,Infosys,BP Placed,Verified,14.0
1491,Student 1491,2024,2024-7638,ME,9.43,Interview,0,,,Not Verified,0.0
1492,Student 1492,2024,2024-7804,ECE,8.61,Selected,1,Amazon,T&P Placed,Not Verified,8.0
1493,Student 1493,2024,2024-7791,CSE,5.62,Selected,1,TCS,Self Placed,Verified,7.5
1494,Student 1494,2024,2024-7735,EE,7.87,Rejected,0,,,Pending,0.0
1495,Student 1495,2024,2024-7821,CE,10.0,Selected,1,Infosys,Off Campus Placed,Verified,11.0
1496,Student 1496,2024,2024-7747,ECE,7.64,Selected,1,Accenture,T&P Placed,Verified,18.0
1497,Student 1497,2024,2024-7888,EE,8.63,Rejected,0,,,Verified,0.0
1498,Student 1498,2024,2024-7817,CSE,7.68,Selected,1,Amazon,Off Campus Placed,Verified,9.5
1499,Student 1499,2024,2024-7698,ECE,7.8,Rejected,0,,,Not Verified,0.0
1500,Student 1500,2024,2024-7730,CE,7.98,Interview,0,,,Not Verified,0.0
